question_id,result
4523,D 
4524,A 
4525,Answer: D
4526,B 
4527,Answer: C
4528,Answer: A
4529,B 
4530,
4531,A
4532,Answer: B
4533,A 
4534,B 
4535,B
4536,A 
4537,Answer: A
4538,D 
4539,D
4540,Answer: D
4541,Answer: A
4542,B 
4543,D
4544,C
4545,Answer: B
4546,D
4547,Answer: B
4548,C
4549,Answer: A
4550,A 
4551,B 
4552,A 
4553,A 
4554,Answer: A
4555,Answer: A
4556,B
4557,B
4558,B 
4559,Answer: D
4560,B
4561,B 
4562,Answer: A
4563,A
4564,A 
4565,A 
4566,A
4567,B
4568,A
4569,Answer: D
4570,A
4571,Answer: B
4572,D
4573,D
4574,A
4575,A 
4576,A 
4577,A
4578,D
4579,Answer: A
4580,C 
4581,A 
4582,A
4583,Answer: A
4584,A
4585,Answer: B
4586,C
4587,C
4588,A 
4589,A
4590,A
4591,
4592,Answer: A
4593,B
4594,A
4595,D 
4596,B
4597,D
4598,D
4599,B
4600,D
4601,A 
4602,A
4603,Answer: A
4604,C
4605,C
4606,A 
4607,Answer: A
4608,None of the above
4609,A
4610,A
4611,A
4612,D 
4613,A
4614,A
4615,D
4616,Answer: A
4617,C 
4618,C
4619,B
4620,B
4621,Answer: D
4622,Answer: C
4623,A
4624,B
4625,B
4626,A
4627,A
4628,D 
4629,Answer: A
4630,B 
4631,Answer: C
4632,Answer: A
4633,C
4634,D
4635,A
4636,B
4637,B
4638,A
4639,A 
4640,D
4641,C
4642,D 
4643,B
4644,Answer: B
4645,C
4646,A 
4647,A
4648,Answer: A
4649,Answer: A
4650,A
4651,Answer: B
4652,C 
4653,C 
4654,A
4655,Answer: B
4656,D 
4657,B
4658,C
4659,D 
4660,C 
4661,D 
4662,Answer: C
4663,Answer: A
4664,A
4665,Answer: C
4666,Answer: A
4667,A
4668,C 
4669,D
4670,A
4671,A
4672,B
4673,D 
4674,Answer: A
4675,Answer: D
4676,A
4677,A 
4678,C 
4679,D
4680,B
4681,D
4682,A 
4683,B 
4684,B
4685,Answer: A
4686,A
4687,B 
4688,A
4689,A 
4690,Answer: A
4691,A
4692,Answer: A
4693,A
4694,C
4695,C
4696,B
4697,
4698,Answer: B
4699,Answer: A
4700,Answer: A
4701,D
4702,A 
4703,C 
4704,A
4705,A 
4706,C
4707,B
4708,A
4709,Answer: D
4710,B
4711,A
4712,D 
4713,C 
4714,A
4715,B
4716,B
4717,Answer: B
4718,A
4719,A
4720,A
4721,B
4722,B
4723,A
4724,Answer: A
4725,A
4726,
4727,D 
4728,C
4729,Answer: C
4730,C
4731,A 
4732,B 
4733,D
4734,Answer: A
4735,B
4736,B
4737,Answer: A
4738,B
4739,Answer: A
4740,A 
4741,B 
4742,A
4743,C 
4744,A
4745,Answer: A
4746,D 
4747,Answer: D
4748,D
4749,B 
4750,Answer: B
4751,A
4752,A 
4753,A
4754,A 
4755,Answer: D
4756,Answer: B
4757,A
4758,Answer: B
4759,A
4760,D 
4761,Answer: D
4762,A
4763,A 
4764,C
4765,D 
4766,A 
4767,C
4768,B
4769,B
4770,Answer: C
4771,Answer: C
4772,A 
4773,Answer: D
4774,Answer: A
4775,A 
4776,C 
4777,C 
4778,C
4779,None of the above
4780,Answer: C
4781,Answer: B
4782,B
4783,B
4784,D
4785,A 
4786,Answer: A
4787,B
4788,Answer: D
4789,A
4790,B
4791,A 
4792,A
4793,A
4794,A 
4795,Answer: C
4796,A
4797,B 
4798,A 
4799,A
4800,Answer: C
4801,A
4802,A
4803,Answer: A
4804,A
4805,A
4806,D
4807,A
4808,Answer: C
4809,B 
4810,A
4811,Answer: B
4812,Answer: B
4813,Answer: A
4814,D
4815,Answer: A
4816,Answer: D
4817,D
4818,Answer: A
4819,Answer: D
4820,A
4821,A 
4822,C 
4823,C 
4824,D 
4825,A 
4826,A
4827,D
4828,C
4829,A
4830,Not Sure
4831,Answer: B
4832,Answer: D
4833,C
4834,A
4835,A 
4836,Answer: B
4837,Answer: C
4838,A
4839,A 
4840,Answer: A
4841,Answer: B
4842,B
4843,D
4844,A
4845,Answer: C
4846,Answer: B
4847,D
4848,A
4849,D 
4850,C
4851,D 
4852,A
4853,C
4854,D 
4855,Answer: A
4856,D
4857,B
4858,A
4859,A
4860,A 
4861,A
4862,Answer: B
4863,Answer: A
4864,D
4865,Answer: A
4866,Answer: D
4867,C
4868,D 
4869,B
4870,B 
4871,C 
4872,A
4873,Answer: A
4874,D
4875,C 
4876,Answer: C
4877,Answer: B
4878,C
4879,A
4880,Answer: D
4881,C 
4882,Answer: D
4883,Answer: D
4884,D 
4885,D
4886,B 
4887,A 
4888,B
4889,A 
4890,Answer: A
4891,Answer: A
4892,A 
4893,A
4894,A 
4895,A 
4896,B 
4897,Answer: C
4898,C
4899,Answer: D
4900,B
4901,B
4902,Answer: D
4903,D 
4904,A
4905,"sweet, so the answer is B"
4906,C
4907,B
4908,B 
4909,Answer: A
4910,Answer: A
4911,Answer: C
4912,A
4913,B 
4914,A
4915,D
4916,A 
4917,B 
4918,A
4919,A
4920,A
4921,D 
4922,Answer: A
4923,D
4924,B
4925,C
4926,Answer: C
4927,B
4928,D
4929,B
4930,"remembering how to tie a tie, so the answer is B"
4931,A
4932,A 
4933,B
4934,None of the above
4935,A
4936,A
4937,A
4938,A 
4939,B
4940,D 
4941,C
4942,B
4943,Answer: C
4944,Answer: C
4945,Answer: A
4946,Answer: B
4947,C
4948,A
4949,Answer: A
4950,B 
4951,Answer: B
4952,B
4953,C
4954,Answer: A
4955,B 
4956,Answer: A
4957,Answer: A
4958,A
4959,Answer: B
4960,Answer: C
4961,Answer: D
4962,A 
4963,A
4964,Answer: A
4965,Answer: A
4966,C
4967,D 
4968,Answer: C
4969,D
4970,A
4971,A 
4972,A 
4973,A
4974,Answer: A
4975,A 
4976,Answer: A
4977,Answer: C
4978,B 
4979,C
4980,A
4981,D
4982,D
4983,B
4984,A 
4985,A
4986,D 
4987,D 
4988,D 
4989,Answer: A
4990,Answer: A
4991,D 
4992,Answer: B
4993,Answer: A
4994,Answer: A
4995,A
4996,Answer: A
4997,A
4998,B
4999,C
5000,B
5001,Answer: B
5002,C 
5003,A
5004,A
5005,B
5006,Answer: A
5007,Answer: A
5008,D 
5009,A
5010,Answer: D
5011,
5012,C 
5013,D 
5014,Answer: A
5015,C
5016,A
5017,C
5018,D 
5019,D
5020,D
5021,A
5022,D
5023,A
5024,Answer: B
5025,B
5026,B 
5027,A
5028,D 
5029,A
5030,Answer: C
5031,C
5032,D
5033,A
5034,C
5035,C
5036,D 
5037,Answer: A
5038,B
5039,A 
5040,Answer: D
5041,A
5042,A
5043,Answer: A
5044,D
5045,A
5046,Answer: A
5047,C
5048,A 
5049,B
5050,Answer: A
5051,A
5052,A
5053,B
5054,Answer: B
5055,A
5056,D
5057,Answer: A
5058,A
5059,C
5060,C
5061,A
5062,C
5063,Answer: A
5064,Answer: B
5065,D 
5066,A
5067,
5068,Answer: D
5069,Answer: A
5070,Answer: A
5071,A
5072,A
5073,A 
5074,B
5075,B 
5076,A
5077,Answer: C
5078,D
5079,D
5080,A 
5081,A
5082,Answer: A
5083,D
5084,A
5085,C 
5086,Answer: C
5087,
5088,None of the above
5089,Answer: A
5090,C
5091,A
5092,C
5093,B
5094,A
5095,C
5096,Answer: A
5097,D
5098,D
5099,D
5100,A 
5101,A 
5102,C 
5103,"anger, so the answer is A"
5104,D 
5105,Answer: A
5106,B
5107,Answer: A
5108,A
5109,A
5110,A 
5111,A
5112,B 
5113,C
5114,A
5115,A
5116,A
5117,C
5118,A
5119,Answer: D
5120,Answer: B
5121,B
5122,Answer: A
5123,C
5124,Answer: A
5125,Answer: B
5126,D 
5127,Answer: C
5128,A
5129,B
5130,A 
5131,Answer: A
5132,Answer: A
5133,B 
5134,A 
5135,A 
5136,A 
5137,Answer: C
5138,B
5139,A
5140,Answer: D
5141,Answer: A
5142,A
5143,A
5144,A 
5145,Answer: B
5146,D 
5147,Answer: A
5148,Answer: B
5149,D
5150,A
5151,Answer: D
5152,B
5153,Answer: A
5154,C 
5155,D
5156,A
5157,Answer: A
5158,A
5159,Answer: D
5160,D 
5161,D
5162,B
5163,C 
5164,D
5165,"the conditioned stimulus without the unconditioned stimulus, so the answer is B"
5166,C
5167,A 
5168,D 
5169,A
5170,Answer: D
5171,B
5172,B 
5173,B 
5174,D
5175,A
5176,A
5177,B 
5178,Answer: D
5179,D 
5180,Answer: B
5181,D 
5182,A 
5183,Answer: D
5184,Answer: C
5185,C
5186,A
5187,B
5188,A
5189,D 
5190,Answer: C
5191,Answer: D
5192,A
5193,C
5194,Answer: B
5195,D
5196,Answer: A
5197,A
5198,D 
5199,B
5200,Answer: D
5201,B 
5202,D 
5203,A
5204,A
5205,A
5206,D
5207,A
5208,C 
5209,Answer: A
5210,B
5211,Answer: D
5212,Answer: A
5213,D
5214,D 
5215,B 
5216,B
5217,A
5218,A
5219,D
5220,C
5221,Answer: A
5222,Answer: D
5223,A 
5224,D
5225,None of the above
5226,Answer: A
5227,B 
5228,Answer: B
5229,Answer: B
5230,D 
5231,Answer: A
5232,A
5233,A
5234,D 
5235,D
5236,A
5237,B
5238,D
5239,C
5240,Answer: B
5241,A
5242,A 
5243,Answer: D
5244,Answer: D
5245,B
5246,B
5247,A 
5248,Answer: B
5249,Answer: A
5250,Answer: D
5251,A 
5252,A 
5253,A
5254,A
5255,B 
5256,D
5257,C
5258,A
5259,Answer: B
5260,C
5261,D
5262,A
5263,Answer: A
5264,D 
5265,A
5266,A
5267,Answer: B
5268,A
5269,D
5270,A 
5271,B 
5272,B 
5273,Answer: D
5274,C
5275,A 
5276,B
5277,D 
5278,A
5279,D
5280,D
5281,Answer: A
5282,D 
5283,Answer: B
5284,B
5285,D
5286,B
5287,A 
5288,A 
5289,A 
5290,B
5291,B 
5292,C 
5293,A 
5294,A
5295,C
5296,D
5297,C 
5298,C 
5299,A
5300,D 
5301,B 
5302,Answer: A
5303,A 
5304,B
5305,D 
5306,B
5307,Answer: B
5308,C 
5309,Answer: B
5310,A
5311,D
5312,B 
5313,B
5314,None of the above
5315,D
5316,C
5317,D
5318,B 
5319,C
5320,B 
5321,Answer: C
5322,Answer: B
5323,A 
5324,Answer: A
5325,A
5326,A
5327,C 
5328,D 
5329,C
5330,A 
5331,D 
5332,Answer: D
5333,D
5334,B 
5335,B
5336,Answer: A
5337,Answer: A
5338,Answer: B
5339,A 
5340,C
5341,Answer: A
5342,B
5343,Answer: C
5344,D
5345,A 
5346,C
5347,D
5348,A
5349,Answer: D
5350,B 
5351,Answer: C
5352,D
5353,C 
5354,C 
5355,Answer: A
5356,B 
5357,D
5358,D 
5359,A 
5360,A
5361,Answer: D
5362,B 
5363,D
5364,C
5365,A 
5366,A 
5367,B 
5368,B
5369,A
5370,A 
5371,A
5372,C
5373,D
5374,A 
5375,Answer: B
5376,D
5377,A
5378,D 
5379,Answer: A
5380,C
5381,A 
5382,A 
5383,Answer: A
5384,C 
5385,C 
5386,B 
5387,Answer: B
5388,B
5389,D
5390,Not Sure
5391,Answer: B
5392,A
5393,D 
5394,D
5395,Answer: A
5396,A 
5397,Answer: C
5398,A
5399,Answer: D
5400,D 
5401,B
5402,Answer: A
5403,B
5404,D 
5405,Answer: C
5406,C
5407,None of the above
5408,C 
5409,A
5410,B
5411,C 
5412,B 
5413,C 
5414,Answer: D
5415,Answer: A
5416,Answer: D
5417,Answer: D
5418,A 
5419,D
5420,A
5421,A
5422,D
5423,C
5424,B 
5425,A
5426,Answer: D
5427,A
5428,D 
5429,A 
5430,A
5431,Answer: D
5432,B
5433,Answer: C
5434,Answer: A
5435,Answer: A
5436,D
5437,A 
5438,Answer: D
5439,D
5440,Answer: A
5441,D
5442,A
5443,Answer: A
5444,A 
5445,C 
5446,Answer: A
5447,Answer: A
5448,Answer: B
5449,D 
5450,Answer: D
5451,D
5452,Answer: A
5453,D
5454,C
5455,A
5456,
5457,D 
5458,Answer: A
5459,A
5460,Answer: A
5461,D 
5462,Answer: A
5463,A 
5464,A 
5465,Answer: D
5466,A
5467,Answer: A
5468,Answer: C
5469,Answer: A
5470,A
5471,B
5472,Answer: D
5473,B
5474,Answer: A
5475,A 
5476,A 
5477,Answer: B
5478,B
5479,Answer: B
5480,C 
5481,Answer: A
5482,D 
5483,Answer: A
5484,D
5485,Answer: B
5486,Answer: D
5487,Answer: A
5488,A 
5489,A 
5490,C
5491,A
5492,C
5493,Answer: B
5494,Answer: D
5495,
5496,A
5497,Answer: D
5498,Answer: B
5499,B
5500,A
5501,Answer: B
5502,C
5503,Answer: B
5504,B
5505,A
5506,D
5507,B 
5508,Answer: B
5509,A 
5510,Answer: A
5511,A 
5512,A 
5513,C
5514,C
5515,D
5516,D
5517,A
5518,D 
5519,B
5520,C 
5521,C
5522,A
5523,D
5524,A
5525,B
5526,A 
5527,D 
5528,Answer: D
5529,Answer: A
5530,A 
5531,A
5532,Answer: D
5533,A
5534,"70 minutes to 264 minutes, so the answer is C"
5535,B
5536,C
5537,D 
5538,A
5539,Answer: B
5540,A
5541,D 
5542,A 
5543,A
5544,A 
5545,B
5546,D
5547,D 
5548,D
5549,A
5550,B
5551,A 
5552,A 
5553,A
5554,Answer: C
5555,C 
5556,B
5557,"6.68%, so the answer is D"
5558,Answer: D
5559,Answer: A
5560,D 
5561,D 
5562,A
5563,B 
5564,D
5565,Answer: D
5566,D
5567,C 
5568,Answer: B
5569,Answer: B
5570,D
5571,C 
5572,Answer: A
5573,D
5574,C
5575,A
5576,D
5577,A
5578,A
5579,C
5580,D
5581,D
5582,C
5583,B
5584,Answer: A
5585,C 
5586,A
5587,D 
5588,C
5589,B
5590,Answer: A
5591,Answer: C
5592,D 
5593,C
5594,B
5595,B
5596,Answer: A
5597,D
5598,D
5599,C
5600,A
5601,A
5602,A
5603,Answer: C
5604,D
5605,Not Sure
5606,B 
5607,A
5608,Answer: A
5609,A 
5610,D
5611,C
5612,B
5613,A
5614,Answer: B
5615,Answer: D
5616,D 
5617,D
5618,B
5619,A
5620,C 
5621,Answer: A
5622,C
5623,A
5624,C
5625,D
5626,C
5627,C
5628,A
5629,D 
5630,B
5631,None of the above
5632,A 
5633,A
5634,B
5635,D
5636,D 
5637,Answer: D
5638,A
5639,A
5640,A 
5641,Answer: C
5642,A
5643,D 
5644,C 
5645,A
5646,Answer: D
5647,A 
5648,Answer: D
5649,Answer: A
5650,A
5651,A
5652,B
5653,A
5654,B
5655,A
5656,D 
5657,B
5658,Answer: B
5659,Answer: C
5660,Answer: A
5661,A 
5662,B
5663,A 
5664,A
5665,B
5666,Answer: C
5667,D
5668,D 
5669,C
5670,B
5671,B 
5672,D
5673,C
5674,A
5675,A
5676,D
5677,Answer: A
5678,C
5679,Answer: C
5680,A
5681,A
5682,A 
5683,Answer: C
5684,A
5685,"Conservation, trust-busting, consumer protection, so the answer is A"
5686,A
5687,B
5688,A 
5689,A 
5690,D
5691,B
5692,Answer: C
5693,A
5694,A
5695,C
5696,D 
5697,A
5698,C
5699,Answer: A
5700,A
5701,D 
5702,A
5703,C
5704,A
5705,Answer: A
5706,C
5707,C 
5708,A 
5709,C
5710,"it was the first time the presidency shifted from one political party to another., so the answer is B"
5711,A
5712,B
5713,B 
5714,C
5715,C 
5716,Answer: A
5717,Answer: C
5718,Answer: C
5719,Answer: A
5720,C
5721,Answer: A
5722,C 
5723,A
5724,B
5725,B
5726,D 
5727,B 
5728,Answer: A
5729,B
5730,A
5731,Answer: D
5732,C
5733,Answer: A
5734,B 
5735,D 
5736,A
5737,C 
5738,B
5739,Answer: C
5740,B 
5741,D 
5742,A
5743,A
5744,D
5745,A
5746,A
5747,B
5748,Answer: C
5749,Answer: D
5750,C
5751,A
5752,A
5753,A 
5754,Answer: D
5755,B
5756,A 
5757,Answer: B
5758,C
5759,A 
5760,C
5761,Answer: A
5762,D
5763,Answer: A
5764,Answer: B
5765,Answer: A
5766,A
5767,A 
5768,A
5769,B
5770,A
5771,C
5772,Answer: C
5773,Answer: A
5774,B 
5775,Answer: D
5776,Answer: B
5777,A
5778,A 
5779,D 
5780,B
5781,A 
5782,Answer: A
5783,A
5784,"Unregulated currency and federal debts after the War of 1812, so the answer is B"
5785,C 
5786,A 
5787,B 
5788,B 
5789,B
5790,D
5791,Answer: A
5792,Answer: D
5793,A
5794,B
5795,C
5796,A
5797,C
5798,C
5799,Answer: A
5800,Answer: B
5801,Answer: D
5802,C
5803,A
5804,Answer: A
5805,A 
5806,A
5807,B
5808,B
5809,B
5810,
5811,C
5812,B 
5813,A
5814,C 
5815,B
5816,
5817,A
5818,B
5819,B 
5820,Answer: D
5821,D
5822,D
5823,B
5824,Answer: B
5825,A
5826,C
5827,D
5828,D 
5829,B
5830,Answer: A
5831,A
5832,B
5833,A 
5834,D
5835,Answer: A
5836,Answer: C
5837,D
5838,C 
5839,D
5840,"H. Ross Perot, Reform Party, 1996, so the answer is D"
5841,A 
5842,A
5843,C
5844,A 
5845,A
5846,Answer: B
5847,Answer: C
5848,D
5849,B
5850,B
5851,C 
5852,Answer: A
5853,B
5854,Answer: D
5855,C 
5856,D
5857,Answer: C
5858,A 
5859,B 
5860,C 
5861,B 
5862,B 
5863,A 
5864,Answer: A
5865,Answer: A
5866,D 
5867,D 
5868,B
5869,Answer: B
5870,
5871,A 
5872,
5873,Answer: D
5874,B
5875,C
5876,B
5877,Answer: A
5878,A
5879,A 
5880,Answer: A
5881,Answer: D
5882,C
5883,D
5884,A 
5885,B
5886,Answer: B
5887,B
5888,A
5889,Answer: B
5890,A 
5891,"Overhunting and depletion of furbearing animals, so the answer is D"
5892,A
5893,A 
5894,Answer: A
5895,D 
5896,Answer: B
5897,Answer: D
5898,C
5899,Answer: A
5900,C 
5901,A
5902,A
5903,Answer: A
5904,A 
5905,Answer: B
5906,Answer: D
5907,Answer: B
5908,
5909,A 
5910,Answer: A
5911,D
5912,A
5913,A
5914,C
5915,C 
5916,A
5917,B 
5918,A
5919,Answer: A
5920,A 
5921,A 
5922,D
5923,C
5924,Answer: D
5925,A 
5926,A
5927,C 
5928,B
5929,B 
5930,Answer: A
5931,Answer: B
5932,C
5933,C
5934,Answer: A
5935,Answer: D
5936,Not Sure
5937,A 
5938,A
5939,A 
5940,B
5941,B 
5942,D 
5943,C
5944,Answer: B
5945,Answer: A
5946,B
5947,Answer: A
5948,C 
5949,Answer: D
5950,A
5951,A 
5952,C
5953,C
5954,A 
5955,C
5956,A
5957,C
5958,A
5959,A 
5960,B 
5961,D 
5962,B
5963,A
5964,A
5965,C
5966,Answer: A
5967,Answer: A
5968,B
5969,B
5970,A
5971,A
5972,A 
5973,A 
5974,C
5975,B 
5976,A 
5977,A
5978,Answer: B
5979,A
5980,C
5981,
5982,C 
5983,A 
5984,D 
5985,A 
5986,D
5987,A 
5988,A 
5989,A
5990,C 
5991,D
5992,B
5993,Answer: B
5994,"The world engages in subtler forms of discrimination., so the answer is B"
5995,A 
5996,A 
5997,Answer: C
5998,"All adult men born within the geographic boundaries of the state, so the answer is A"
5999,A
6000,B
6001,A
6002,B
6003,A
6004,A
6005,A 
6006,Answer: C
6007,Answer: A
6008,C
6009,A
6010,C
6011,C
6012,A
6013,Answer: B
6014,B 
6015,A 
6016,A
6017,Answer: C
6018,A 
6019,D
6020,Answer: A
6021,A
6022,Answer: A
6023,Answer: D
6024,B
6025,Answer: B
6026,"Large-scale military losses and resentment of the working classes, so the answer is C"
6027,Answer: C
6028,D
6029,Answer: A
6030,Answer: A
6031,None of the above
6032,
6033,C
6034,C
6035,
6036,A 
6037,A 
6038,D
6039,A 
6040,Answer: A
6041,None of the above
6042,Answer: A
6043,A 
6044,D
6045,Answer: A
6046,C
6047,Answer: B
6048,A
6049,B 
6050,B
6051,Answer: D
6052,D
6053,A
6054,C
6055,B
6056,A
6057,Answer: C
6058,Answer: B
6059,A 
6060,A
6061,A
6062,Answer: B
6063,D
6064,A
6065,A
6066,B
6067,Answer: A
6068,A 
6069,C
6070,A
6071,C
6072,A 
6073,C 
6074,Answer: C
6075,A
6076,B
6077,B 
6078,B
6079,D 
6080,Answer: B
6081,B
6082,Answer: A
6083,A 
6084,D 
6085,C 
6086,A
6087,A
6088,Answer: C
6089,Answer: A
6090,B
6091,A
6092,A
6093,A 
6094,A
6095,D 
6096,D
6097,Answer: A
6098,C 
6099,A 
6100,Answer: A
6101,B 
6102,A 
6103,A 
6104,A
6105,C
6106,B
6107,A
6108,A
6109,C 
6110,D
6111,Answer: B
6112,B 
6113,A 
6114,A 
6115,A 
6116,A
6117,Answer: B
6118,D
6119,
6120,B
6121,Answer: A
6122,A
6123,D
6124,Answer: B
6125,A
6126,B
6127,Answer: B
6128,A
6129,B
6130,Answer: A
6131,A 
6132,A
6133,Answer: B
6134,B 
6135,"One can make funeral and estate plans with the loved one, so the answer is B"
6136,B
6137,A 
6138,A 
6139,Answer: A
6140,D
6141,Answer: D
6142,C 
6143,D
6144,B 
6145,C
6146,A
6147,D
6148,C 
6149,Answer: B
6150,Answer: C
6151,A 
6152,Answer: B
6153,Answer: A
6154,B
6155,A 
6156,Answer: A
6157,D
6158,Answer: B
6159,B
6160,A
6161,B
6162,C
6163,Answer: A
6164,Answer: C
6165,A
6166,
6167,B
6168,A 
6169,B 
6170,Answer: B
6171,A
6172,Answer: C
6173,A
6174,Answer: A
6175,A 
6176,A
6177,A
6178,A
6179,B
6180,A 
6181,A 
6182,B 
6183,B
6184,Answer: A
6185,Answer: A
6186,A
6187,Answer: B
6188,A
6189,B
6190,C 
6191,Answer: A
6192,Answer: A
6193,D
6194,A
6195,Answer: A
6196,Answer: C
6197,Answer: C
6198,B 
6199,A 
6200,A
6201,Answer: A
6202,A
6203,A
6204,C
6205,Answer: A
6206,C
6207,B 
6208,B
6209,B 
6210,Answer: A
6211,C
6212,D
6213,Answer: A
6214,C
6215,B
6216,A
6217,B
6218,A 
6219,A
6220,Answer: A
6221,B 
6222,Answer: A
6223,Answer: C
6224,B
6225,A
6226,A
6227,A
6228,B 
6229,B
6230,A
6231,A 
6232,B
6233,A
6234,A 
6235,A
6236,A 
6237,B 
6238,C 
6239,Answer: A
6240,None of the above
6241,Answer: B
6242,A
6243,C 
6244,A
6245,A
6246,A
6247,A 
6248,C
6249,Answer: A
6250,Answer: C
6251,B
6252,A 
6253,A
6254,B 
6255,A 
6256,A 
6257,B
6258,D
6259,Answer: C
6260,B 
6261,C
6262,B
6263,B 
6264,A
6265,B
6266,B
6267,A
6268,B
6269,Answer: A
6270,B 
6271,Answer: A
6272,C
6273,D 
6274,A
6275,C
6276,A 
6277,D
6278,A 
6279,C 
6280,
6281,A
6282,Answer: B
6283,A
6284,B 
6285,A
6286,Answer: A
6287,Answer: C
6288,Answer: A
6289,B 
6290,"Changes a lot past age 50, so the answer is A"
6291,C
6292,Answer: A
6293,Answer: B
6294,B
6295,A 
6296,B
6297,Answer: D
6298,Not Sure
6299,A
6300,A 
6301,C
6302,B
6303,C
6304,C 
6305,D
6306,A 
6307,Answer: A
6308,A
6309,A
6310,B
6311,Answer: B
6312,B
6313,B
6314,Answer: A
6315,A 
6316,Answer: B
6317,"experienced guilt, so the answer is C"
6318,A
6319,A
6320,A
6321,B
6322,A
6323,B 
6324,D
6325,Answer: B
6326,D
6327,C 
6328,D
6329,A 
6330,A
6331,A
6332,Answer: A
6333,Answer: B
6334,Answer: A
6335,A
6336,A 
6337,Answer: A
6338,Answer: B
6339,C 
6340,C 
6341,A 
6342,C
6343,B 
6344,D
6345,Answer: A
6346,A 
6347,Answer: A
6348,B
6349,A
6350,B
6351,A
6352,Answer: B
6353,Answer: C
6354,A 
6355,C
6356,Answer: A
6357,Answer: B
6358,A
6359,D
6360,A
6361,Answer: A
6362,A
6363,B
6364,A
6365,B
6366,A 
6367,Answer: A
6368,Answer: B
6369,A
6370,A
6371,A 
6372,D 
6373,Answer: A
6374,D 
6375,A 
6376,Answer: B
6377,A
6378,B 
6379,B
6380,A
6381,A 
6382,D
6383,A 
6384,B 
6385,D
6386,D
6387,A
6388,A
6389,B
6390,A
6391,D
6392,A 
6393,B
6394,C
6395,B 
6396,A
6397,A 
6398,C
6399,A
6400,Answer: B
6401,A
6402,Answer: D
6403,B
6404,Answer: A
6405,Answer: A
6406,B
6407,Answer: A
6408,C
6409,C
6410,A
6411,A
6412,B 
6413,C
6414,A
6415,A 
6416,Answer: A
6417,B
6418,Answer: A
6419,Answer: D
6420,Answer: C
6421,B
6422,Answer: B
6423,A
6424,Answer: C
6425,B
6426,A
6427,D 
6428,D 
6429,
6430,B
6431,A 
6432,A
6433,Answer: D
6434,A 
6435,C 
6436,A
6437,A 
6438,B
6439,A 
6440,D 
6441,D 
6442,D 
6443,B
6444,A
6445,C
6446,Answer: A
6447,Answer: C
6448,A
6449,Answer: A
6450,C 
6451,B
6452,A
6453,A
6454,B 
6455,C 
6456,B
6457,Answer: B
6458,A
6459,B
6460,A
6461,A
6462,Answer: D
6463,A
6464,C
6465,A
6466,Answer: B
6467,C
6468,A 
6469,C
6470,Not Sure
6471,Not Sure
6472,Answer: A
6473,A
6474,A
6475,C 
6476,A
6477,A
6478,D 
6479,Answer: A
6480,Answer: A
6481,B 
6482,B
6483,A
6484,A
6485,C
6486,C 
6487,Answer: B
6488,Answer: B
6489,B 
6490,A 
6491,A 
6492,D 
6493,A 
6494,A
6495,D
6496,Answer: A
6497,A
6498,Answer: A
6499,A 
6500,Answer: A
6501,C
6502,A
6503,Answer: A
6504,C 
6505,A 
6506,
6507,B
6508,A
6509,D
6510,A 
6511,Answer: A
6512,C
6513,C 
6514,D 
6515,B 
6516,A
6517,Answer: A
6518,Answer: A
6519,D
6520,Answer: A
6521,A 
6522,C
6523,A
6524,B
6525,A
6526,A
6527,Answer: A
6528,Answer: A
6529,
6530,Answer: B
6531,B 
6532,C 
6533,Answer: A
6534,A 
6535,Answer: C
6536,Answer: A
6537,B 
6538,A 
6539,B 
6540,A 
6541,"No, according to the literal interpretation of the relevant provision of the State, the provisional measures are not binding, so the answer is A"
6542,A
6543,A
6544,C
6545,C
6546,C
6547,A 
6548,Answer: A
6549,B
6550,Answer: C
6551,Answer: B
6552,B
6553,B
6554,Not Sure
6555,A
6556,C
6557,B 
6558,A
6559,A 
6560,C 
6561,C
6562,A 
6563,
6564,A
6565,
6566,A 
6567,C 
6568,Answer: A
6569,A
6570,D
6571,Answer: A
6572,A 
6573,Answer: A
6574,B
6575,D 
6576,D 
6577,B
6578,Answer: C
6579,Answer: A
6580,Answer: D
6581,Answer: C
6582,A
6583,Answer: B
6584,B
6585,Answer: A
6586,A 
6587,Answer: A
6588,Answer: B
6589,C
6590,C
6591,D 
6592,D
6593,Answer: C
6594,D
6595,Not Sure
6596,A
6597,Answer: B
6598,B 
6599,B
6600,A
6601,Answer: A
6602,B
6603,Answer: B
6604,A 
6605,Answer: B
6606,Answer: B
6607,A
6608,None of the above
6609,C 
6610,B
6611,A
6612,Answer: B
6613,Answer: A
6614,A
6615,A 
6616,A 
6617,A
6618,A 
6619,A
6620,Answer: D
6621,B 
6622,A
6623,Answer: A
6624,A
6625,C
6626,A
6627,B 
6628,A
6629,A 
6630,Answer: B
6631,B
6632,B
6633,D
6634,A
6635,Answer: C
6636,Answer: A
6637,B
6638,A
6639,C
6640,Answer: A
6641,C 
6642,A 
6643,Answer: B
6644,B
6645,A
6646,C
6647,B
6648,A
6649,C 
6650,A 
6651,D 
6652,Answer: D
6653,A 
6654,B
6655,
6656,B
6657,A 
6658,B
6659,A
6660,Answer: C
6661,None of the above
6662,D 
6663,
6664,B
6665,B 
6666,C 
6667,A
6668,A 
6669,C 
6670,B 
6671,Answer: C
6672,A
6673,C
6674,A
6675,D
6676,C 
6677,D
6678,A
6679,A
6680,A
6681,Answer: B
6682,A
6683,B 
6684,D
