question_id,result
4393,D
4394,B 
4395,B
4396,A
4397,B
4398,D
4399,Answer: D
4400,Answer: D
4401,Answer: C
4402,D 
4403,C
4404,A 
4405,Answer: D
4406,A
4407,Answer: D
4408,A
4409,D 
4410,Answer: C
4411,Answer: D
4412,C 
4413,C
4414,D
4415,D
4416,B 
4417,A
4418,Not Sure
4419,Answer: D
4420,B 
4421,C 
4422,B
4423,C
4424,D
4425,B 
4426,D
4427,C
4428,C
4429,Answer: D
4430,D 
4431,B 
4432,Answer: A
4433,Answer: D
4434,Answer: D
4435,D 
4436,Answer: D
4437,Answer: A
4438,C
4439,D
4440,Answer: D
4441,D
4442,D
4443,B 
4444,D
4445,A
4446,Answer: D
4447,D
4448,D
4449,B
4450,B 
4451,B
4452,D
4453,C
4454,A
4455,B
4456,C
4457,B 
4458,A
4459,C
4460,D 
4461,C
4462,Answer: D
4463,C 
4464,C
4465,Answer: A
4466,B 
4467,A
4468,A 
4469,Answer: D
4470,Answer: C
4471,Answer: D
4472,C
4473,C
4474,D
4475,D
4476,D 
4477,C
4478,B
4479,D
4480,Answer: C
4481,B
4482,B 
4483,Answer: D
4484,D 
4485,B
4486,B
4487,D
4488,D
4489,C 
4490,A
4491,B
4492,Answer: D
4493,C
4494,D
4495,Answer: B
4496,Answer: D
4497,D 
4498,D 
4499,C
4500,D
4501,D
4502,D
4503,C
4504,D
4505,C
4506,D
4507,Answer: B
4508,Answer: C
4509,B
4510,C
4511,D 
4512,B
4513,Answer: D
4514,Answer: C
4515,Answer: D
4516,B
4517,C
4518,D
4519,Answer: A
4520,D
4521,B 
4522,B
4523,D
4524,B
4525,D
4526,B 
4527,C
4528,A
4529,B 
4530,Answer: D
4531,Answer: A
4532,D
4533,D
4534,Answer: D
4535,Answer: D
4536,Answer: A
4537,Answer: A
4538,C
4539,D
4540,Answer: D
4541,D
4542,B
4543,C
4544,C
4545,C
4546,Answer: C
4547,B
4548,D
4549,D 
4550,Answer: C
4551,Answer: B
4552,D
4553,Answer: A
4554,Answer: A
4555,D
4556,Answer: C
4557,D 
4558,D 
4559,D
4560,B
4561,B
4562,D
4563,A 
4564,Answer: A
4565,C 
4566,Answer: D
4567,B
4568,A
4569,D
4570,D
4571,B
4572,Answer: D
4573,D
4574,D
4575,Answer: C
4576,D
4577,D
4578,Answer: D
4579,Answer: D
4580,Answer: C
4581,D
4582,Answer: A
4583,Answer: B
4584,D
4585,B 
4586,C
4587,C 
4588,A
4589,D 
4590,Answer: A
4591,D
4592,Answer: C
4593,B
4594,B
4595,D
4596,B
4597,D 
4598,D
4599,Answer: B
4600,Answer: D
4601,Answer: A
4602,Answer: D
4603,"the minimum of average variable cost, so the answer is D"
4604,D
4605,C 
4606,D
4607,D
4608,D
4609,C
4610,Answer: A
4611,B 
4612,D
4613,C
4614,Answer: D
4615,D
4616,A
4617,C
4618,C 
4619,D
4620,B 
4621,Answer: D
4622,C 
4623,A
4624,D
4625,Answer: D
4626,Answer: C
4627,A
4628,D
4629,A 
4630,C
4631,Answer: C
4632,A 
4633,D
4634,D
4635,D
4636,Answer: B
4637,B
4638,C
4639,D 
4640,Answer: D
4641,B
4642,D
4643,B
4644,C
4645,C
4646,A 
4647,Answer: D
4648,D
4649,Answer: A
4650,C
4651,Answer: D
4652,D 
4653,C
4654,C
4655,B
4656,D
4657,D
4658,Answer: C
4659,D 
4660,D
4661,"The demand for labor is derived from the demand for the products produced by labor., so the answer is D"
4662,C
4663,Answer: B
4664,Answer: D
4665,D
4666,D
4667,C
4668,Answer: C
4669,D 
4670,D
4671,A
4672,D 
4673,D
4674,Answer: D
4675,D 
4676,D 
4677,A
4678,Answer: D
4679,C
4680,C
4681,D
4682,A
4683,Not Sure
4684,Answer: C
4685,D
4686,C 
4687,B
4688,D 
4689,D
4690,A
4691,A
4692,A 
4693,A 
4694,C
4695,None of the above
4696,B
4697,Answer: D
4698,Answer: B
4699,A 
4700,D
4701,D
4702,B
4703,C
4704,A 
4705,"Price falls as firms enter the industry., so the answer is D"
4706,C
4707,D
4708,Answer: D
4709,C
4710,Answer: D
4711,D
4712,Answer: D
4713,C
4714,D
4715,Answer: B
4716,B 
4717,D
4718,C
4719,A
4720,A 
4721,B
4722,B
4723,D
4724,B
4725,D
4726,Answer: D
4727,Answer: D
4728,C
4729,D
4730,C
4731,D 
4732,Answer: B
4733,D
4734,A
4735,D
4736,Answer: D
4737,Answer: A
4738,D
4739,C
4740,D
4741,Answer: C
4742,A 
4743,C 
4744,Answer: A
4745,B
4746,Answer: D
4747,D 
4748,D
4749,B
4750,Answer: B
4751,A
4752,Answer: D
4753,Answer: C
4754,A
4755,D 
4756,B
4757,C 
4758,A
4759,D
4760,None of the above
4761,D
4762,D
4763,C
4764,D
4765,Answer: D
4766,Answer: D
4767,C
4768,B
4769,D
4770,C
4771,C
4772,C 
4773,Answer: D
4774,A
4775,Answer: A
4776,D 
4777,Answer: C
4778,D
4779,D 
4780,D 
4781,Answer: D
4782,D
4783,B 
4784,C
4785,
4786,Answer: A
4787,B
4788,Answer: C
4789,Answer: D
4790,Answer: B
4791,Answer: D
4792,C 
4793,Answer: B
4794,Answer: D
4795,C
4796,Answer: C
4797,Answer: B
4798,Answer: D
4799,"+3e and -4e, so the answer is A"
4800,Answer: C
4801,C
4802,Answer: C
4803,A 
4804,D
4805,Answer: A
4806,D
4807,D 
4808,C
4809,
4810,Answer: D
4811,C
4812,C
4813,B 
4814,D
4815,A 
4816,Answer: D
4817,Answer: D
4818,D
4819,Answer: D
4820,C
4821,D
4822,Answer: C
4823,C
4824,Answer: D
4825,Answer: A
4826,C 
4827,D
4828,Answer: C
4829,D
4830,Answer: C
4831,D
4832,Answer: D
4833,Answer: C
4834,Answer: D
4835,C 
4836,Answer: D
4837,Answer: C
4838,D 
4839,Answer: D
4840,Answer: A
4841,Not Sure
4842,B
4843,
4844,Answer: C
4845,Answer: C
4846,B
4847,D
4848,A 
4849,B
4850,C
4851,D
4852,D
4853,C 
4854,Answer: D
4855,C
4856,D
4857,C 
4858,Answer: D
4859,A 
4860,D
4861,A
4862,B
4863,D 
4864,D
4865,B
4866,D 
4867,C
4868,D
4869,B
4870,D
4871,C 
4872,D
4873,D
4874,Answer: D
4875,D
4876,D
4877,Answer: D
4878,C 
4879,A 
4880,Answer: D
4881,Answer: C
4882,Answer: D
4883,D
4884,Answer: B
4885,Answer: D
4886,B
4887,A
4888,B 
4889,"Hierarchy of needs, so the answer is D"
4890,D
4891,C
4892,A
4893,Answer: A
4894,D
4895,A 
4896,D 
4897,C 
4898,C
4899,C
4900,B 
4901,D
4902,Answer: D
4903,D
4904,Answer: A
4905,D
4906,C 
4907,C
4908,Answer: D
4909,C
4910,D 
4911,C 
4912,B
4913,C 
4914,A
4915,Answer: D
4916,A 
4917,Answer: B
4918,D
4919,A
4920,D
4921,C
4922,A 
4923,D
4924,B 
4925,C 
4926,C
4927,B
4928,D
4929,Answer: B
4930,D
4931,D
4932,Answer: D
4933,D
4934,Answer: C
4935,Not Sure
4936,D 
4937,D
4938,Answer: B
4939,B
4940,D
4941,C
4942,B
4943,C
4944,C
4945,B
4946,Answer: B
4947,C
4948,Answer: D
4949,D
4950,D
4951,B
4952,Answer: B
4953,C
4954,A
4955,D
4956,A
4957,Not Sure
4958,D 
4959,B
4960,Answer: C
4961,D
4962,Answer: D
4963,A
4964,Answer: A
4965,Answer: D
4966,C 
4967,D 
4968,C
4969,D
4970,D
4971,Answer: D
4972,Answer: C
4973,C
4974,D
4975,Answer: B
4976,D
4977,D
4978,B
4979,D
4980,D
4981,Answer: D
4982,C
4983,B 
4984,D
4985,D
4986,D
4987,D
4988,D
4989,D
4990,A
4991,D
4992,B
4993,D
4994,
4995,A 
4996,D
4997,D
4998,Answer: B
4999,Answer: C
5000,C
5001,Answer: A
5002,D 
5003,Answer: D
5004,A 
5005,Answer: B
5006,D
5007,C
5008,"no longer evokes the conditioned response, so the answer is D"
5009,Answer: A
5010,Answer: D
5011,D
5012,Answer: C
5013,Answer: D
5014,Answer: B
5015,D
5016,A
5017,C
5018,Answer: D
5019,D 
5020,D
5021,Answer: B
5022,Answer: D
5023,D
5024,D
5025,B
5026,B
5027,A
5028,D
5029,Answer: D
5030,"PET, so the answer is C"
5031,Answer: C
5032,D
5033,Answer: D
5034,C 
5035,C 
5036,D
5037,Answer: D
5038,C
5039,D 
5040,Answer: D
5041,C
5042,C
5043,Answer: D
5044,D 
5045,C
5046,Answer: A
5047,C
5048,C 
5049,B
5050,Not Sure
5051,"Group A would become more firmly entrenched, while Group B members would moderate their positions, so the answer is C"
5052,A 
5053,D 
5054,B 
5055,D
5056,Answer: D
5057,D 
5058,Answer: A
5059,C
5060,Answer: D
5061,A
5062,C
5063,Answer: D
5064,D
5065,D
5066,Answer: D
5067,B
5068,B
5069,D
5070,Answer: D
5071,Answer: A
5072,A 
5073,C
5074,B
5075,B
5076,Answer: D
5077,Answer: C
5078,D
5079,D 
5080,D 
5081,B
5082,A
5083,D
5084,A 
5085,Answer: C
5086,C
5087,D
5088,D 
5089,D 
5090,Answer: B
5091,Answer: B
5092,Answer: C
5093,B
5094,A
5095,C
5096,D
5097,D
5098,Answer: D
5099,Answer: D
5100,D 
5101,C
5102,Answer: D
5103,Answer: A
5104,Answer: D
5105,A 
5106,B 
5107,D
5108,Answer: D
5109,Answer: D
5110,Answer: C
5111,C
5112,D
5113,Answer: C
5114,Answer: C
5115,C
5116,Answer: D
5117,C 
5118,A
5119,D
5120,D 
5121,
5122,Answer: A
5123,C
5124,A
5125,B 
5126,Answer: B
5127,C 
5128,D 
5129,B 
5130,C 
5131,A
5132,C 
5133,B
5134,D
5135,B
5136,D 
5137,D
5138,Answer: B
5139,A
5140,Answer: D
5141,Answer: A
5142,Answer: C
5143,D 
5144,C
5145,D
5146,D
5147,Answer: B
5148,B
5149,D 
5150,D 
5151,D
5152,Answer: B
5153,B
5154,C
5155,D
5156,B
5157,C
5158,Answer: C
5159,Answer: D
5160,Answer: D
5161,D
5162,Answer: D
5163,C
5164,D
5165,Answer: B
5166,C
5167,Answer: D
5168,Answer: D
5169,Answer: A
5170,C
5171,B
5172,D 
5173,Answer: B
5174,D
5175,C
5176,Answer: A
5177,B
5178,Answer: C
5179,D
5180,D 
5181,D
5182,D
5183,Answer: C
5184,"sympathetic nervous system, so the answer is C"
5185,C
5186,C
5187,Answer: B
5188,C 
5189,Answer: D
5190,Answer: C
5191,D
5192,A
5193,D
5194,B
5195,D
5196,Answer: D
5197,D
5198,Answer: D
5199,B
5200,D
5201,B
5202,D
5203,Answer: D
5204,A
5205,C
5206,D
5207,B
5208,D
5209,A
5210,Answer: B
5211,D
5212,C
5213,Answer: D
5214,D
5215,B 
5216,D
5217,Answer: D
5218,A
5219,D 
5220,Answer: C
5221,D
5222,D
5223,D
5224,Answer: D
5225,D
5226,A
5227,Answer: B
5228,Answer: D
5229,D
5230,D
5231,Answer: D
5232,D
5233,A
5234,D
5235,Answer: D
5236,B 
5237,D
5238,D
5239,Answer: C
5240,D
5241,Answer: D
5242,
5243,D 
5244,D
5245,Answer: B
5246,B
5247,Answer: C
5248,B
5249,Answer: B
5250,D 
5251,D
5252,None of the above
5253,A
5254,B
5255,D
5256,D
5257,C 
5258,D
5259,Answer: B
5260,C
5261,D
5262,Answer: D
5263,A 
5264,D 
5265,B
5266,D 
5267,Answer: B
5268,B 
5269,D
5270,A 
5271,B
5272,B
5273,D 
5274,C
5275,None of the above
5276,D 
5277,Answer: D
5278,Answer: D
5279,Answer: B
5280,D
5281,A 
5282,Answer: D
5283,Answer: B
5284,B
5285,D
5286,B
5287,D
5288,Answer: D
5289,C
5290,B 
5291,D
5292,Answer: C
5293,D
5294,A
5295,Answer: C
5296,Answer: D
5297,Answer: D
5298,D 
5299,D
5300,C
5301,B
5302,Answer: A
5303,Answer: D
5304,B
5305,D
5306,D
5307,D
5308,C 
5309,D
5310,C 
5311,D 
5312,B
5313,B
5314,C
5315,D 
5316,Answer: C
5317,Answer: D
5318,Answer: B
5319,C 
5320,Answer: D
5321,Answer: C
5322,B
5323,C 
5324,D
5325,A
5326,A 
5327,B
5328,D
5329,C
5330,Answer: A
5331,Answer: D
5332,D 
5333,D
5334,Answer: D
5335,B
5336,D
5337,B
5338,B
5339,A
5340,C
5341,A
5342,B
5343,C
5344,Answer: D
5345,"sight, so the answer is D"
5346,C
5347,D
5348,D
5349,D 
5350,Answer: B
5351,Answer: C
5352,D
5353,Answer: C
5354,C
5355,D
5356,Answer: B
5357,D 
5358,B
5359,D
5360,Answer: A
5361,Answer: C
5362,B 
5363,Answer: D
5364,C
5365,C
5366,D
5367,Answer: B
5368,B
5369,A
5370,C
5371,C
5372,C
5373,D 
5374,B
5375,C
5376,D
5377,A
5378,D
5379,A
5380,D
5381,B
5382,D
5383,D
5384,C 
5385,Answer: C
5386,"Crystallized intelligence, so the answer is B"
5387,B
5388,B
5389,D
5390,C
5391,B
5392,B 
5393,Answer: D
5394,Answer: D
5395,D 
5396,A 
5397,Answer: D
5398,Answer: D
5399,Answer: D
5400,Answer: D
5401,B
5402,Answer: C
5403,D
5404,Answer: C
5405,"industrial/organizational, so the answer is C"
5406,Answer: C
5407,Answer: D
5408,D 
5409,C
5410,B
5411,Answer: C
5412,D 
5413,C
5414,C
5415,C
5416,D 
5417,Answer: D
5418,Answer: C
5419,D
5420,D 
5421,D
5422,D
5423,Answer: C
5424,Answer: B
5425,B 
5426,C 
5427,D
5428,D 
5429,D 
5430,Answer: D
5431,Answer: D
5432,B
5433,Answer: C
5434,D
5435,None of the above
5436,D 
5437,Answer: D
5438,D 
5439,Answer: D
5440,Answer: D
5441,C
5442,Answer: A
5443,C 
5444,D
5445,B 
5446,D
5447,D
5448,B
5449,Answer: D
5450,D 
5451,D 
5452,D
5453,Answer: D
5454,C 
5455,D
5456,C 
5457,Answer: D
5458,Answer: A
5459,D 
5460,D 
5461,
5462,Answer: D
5463,Answer: D
5464,D
5465,D
5466,D
5467,Answer: D
5468,Answer: C
5469,A 
5470,C
5471,C 
5472,D
5473,Answer: D
5474,Answer: A
5475,D
5476,Answer: B
5477,D 
5478,B 
5479,C 
5480,Answer: C
5481,D
5482,D
5483,D
5484,D
5485,A
5486,D
5487,Answer: D
5488,
5489,D 
5490,Answer: C
5491,Answer: D
5492,D 
5493,C 
5494,Answer: D
5495,Answer: A
5496,Answer: D
5497,D 
5498,B 
5499,B
5500,C
5501,B 
5502,C
5503,D
5504,Answer: B
5505,C
5506,D
5507,B
5508,D
5509,C
5510,A
5511,C
5512,Answer: D
5513,Answer: C
5514,Answer: C
5515,Answer: D
5516,D
5517,Answer: A
5518,D 
5519,B
5520,Answer: C
5521,C 
5522,Answer: D
5523,Answer: D
5524,D
5525,Answer: B
5526,Not Sure
5527,None of the above
5528,D
5529,B
5530,Answer: C
5531,D
5532,D 
5533,B
5534,C 
5535,D 
5536,Answer: D
5537,C 
5538,D
5539,D
5540,B
5541,D 
5542,B
5543,D
5544,A
5545,D 
5546,D
5547,
5548,D
5549,D
5550,B
5551,D
5552,C 
5553,Answer: D
5554,C
5555,D 
5556,B
5557,D
5558,Answer: D
5559,D
5560,D
5561,Answer: D
5562,Answer: D
5563,B
5564,D 
5565,D
5566,D
5567,D
5568,B
5569,D
5570,D
5571,C
5572,C 
5573,D 
5574,Answer: C
5575,D 
5576,D 
5577,Answer: D
5578,Answer: D
5579,Answer: C
5580,D
5581,C 
5582,C
5583,Answer: D
5584,A
5585,Answer: C
5586,A
5587,D 
5588,C
5589,Answer: B
5590,D 
5591,Answer: C
5592,Answer: D
5593,C
5594,B
5595,Answer: A
5596,D 
5597,D 
5598,C
5599,Answer: C
5600,Answer: B
5601,D
5602,A
5603,Answer: C
5604,Answer: D
5605,"40, so the answer is D"
5606,B
5607,C 
5608,Answer: D
5609,A 
5610,D
5611,C 
5612,Not Sure
5613,D
5614,B
5615,D
5616,Answer: D
5617,D 
5618,D
5619,D 
5620,Answer: C
5621,A 
5622,C
5623,A
5624,Answer: C
5625,D
5626,C 
5627,D
5628,B 
5629,D
5630,D 
5631,A
5632,A
5633,Answer: D
5634,D
5635,D
5636,Answer: D
5637,D 
5638,
5639,Answer: A
5640,D
5641,C
5642,D 
5643,D
5644,D
5645,D
5646,D
5647,Answer: D
5648,D 
5649,D
5650,D 
5651,B
5652,B
5653,Answer: A
5654,B 
5655,A
5656,Answer: D
5657,B 
5658,D
5659,D
5660,A
5661,Answer: A
5662,B 
5663,Answer: C
5664,B
5665,D 
5666,C
5667,D
5668,D 
5669,C
5670,
5671,"Containment, so the answer is B"
5672,D
5673,C
5674,D
5675,Answer: A
5676,"Debates about the legal status of women., so the answer is D"
5677,Answer: D
5678,C 
5679,Answer: C
5680,C
5681,C 
5682,C
5683,Answer: B
5684,Answer: C
5685,A
5686,C
5687,B
5688,D
5689,D
5690,Answer: D
5691,Answer: D
5692,C
5693,Answer: D
5694,D
5695,C
5696,D
5697,D
5698,C 
5699,D 
5700,A
5701,D
5702,D
5703,C
5704,A
5705,D
5706,Answer: C
5707,Answer: C
5708,C 
5709,D 
5710,B 
5711,Answer: D
5712,Answer: B
5713,Answer: B
5714,C
5715,Answer: C
5716,D
5717,D
5718,D
5719,Answer: A
5720,C
5721,Answer: A
5722,Answer: D
5723,Answer: D
5724,Answer: B
5725,Answer: D
5726,D
5727,B
5728,D
5729,Answer: B
5730,Answer: D
5731,D
5732,C 
5733,C
5734,B
5735,C 
5736,A
5737,C
5738,B
5739,C 
5740,Answer: B
5741,D
5742,D
5743,Answer: A
5744,D
5745,C
5746,Answer: A
5747,B
5748,Answer: C
5749,D
5750,C
5751,Answer: A
5752,Answer: D
5753,D 
5754,D
5755,Answer: B
5756,D 
5757,Answer: D
5758,C
5759,D
5760,C 
5761,A
5762,D
5763,Answer: B
5764,Answer: B
5765,D
5766,B
5767,Answer: A
5768,D
5769,D 
5770,A
5771,Answer: D
5772,C
5773,D 
5774,B 
5775,D
5776,Answer: B
5777,Answer: A
5778,C 
5779,D
5780,B
5781,Answer: D
5782,Answer: A
5783,C 
5784,
5785,C
5786,Answer: A
5787,B
5788,Answer: B
5789,A 
5790,D
5791,A
5792,D
5793,A
5794,B 
5795,C
5796,B
5797,D 
5798,"Mixed agriculture among the Iroquois, so the answer is C"
5799,D
5800,B
5801,C 
5802,C
5803,A
5804,Answer: A
5805,D 
5806,Answer: A
5807,Answer: B
5808,B
5809,D
5810,A
5811,C
5812,C
5813,C
5814,D
5815,B 
5816,D
5817,Answer: D
5818,B
5819,Answer: B
5820,Answer: D
5821,D
5822,Answer: D
5823,Answer: B
5824,Answer: C
5825,A
5826,C
5827,D
5828,D
5829,Answer: D
5830,Answer: A
5831,D
5832,B
5833,
5834,Answer: D
5835,C
5836,Answer: C
5837,Answer: D
5838,C
5839,D
5840,D
5841,A
5842,D
5843,C
5844,Answer: D
5845,D
5846,Answer: B
5847,Answer: C
5848,D
5849,Answer: B
5850,Answer: B
5851,C 
5852,
5853,Answer: B
5854,D
5855,Answer: C
5856,D
5857,Answer: C
5858,A
5859,B 
5860,C 
5861,Answer: D
5862,B
5863,A
5864,Answer: D
5865,A
5866,D
5867,Answer: D
5868,Answer: A
5869,D
5870,B
5871,A
5872,D
5873,C
5874,B
5875,C
5876,Answer: B
5877,A
5878,A
5879,D
5880,Answer: A
5881,D
5882,B
5883,Answer: D
5884,B
5885,B
5886,B 
5887,Answer: B
5888,D
5889,D 
5890,A 
5891,D
5892,D 
5893,Answer: D
5894,C 
5895,D
5896,D
5897,D
5898,Answer: C
5899,Answer: A
5900,D 
5901,Answer: C
5902,A
5903,D
5904,D
5905,B
5906,D
5907,Answer: B
5908,B 
5909,C
5910,
5911,D 
5912,A
5913,Answer: A
5914,Answer: C
5915,C
5916,Answer: A
5917,D
5918,A 
5919,Answer: A
5920,A
5921,Answer: A
5922,D
5923,D 
5924,D
5925,A
5926,C
5927,D
5928,B
5929,B
5930,Answer: A
5931,B
5932,B
5933,C
5934,Answer: A
5935,D
5936,D 
5937,D
5938,Answer: A
5939,A
5940,B
5941,Answer: B
5942,Answer: D
5943,C
5944,B 
5945,A
5946,B
5947,D
5948,D
5949,D 
5950,D 
5951,C
5952,C
5953,Answer: C
5954,Answer: A
5955,C 
5956,C
5957,C
5958,Answer: A
5959,D 
5960,Answer: D
5961,D
5962,D
5963,D
5964,Answer: D
5965,Answer: C
5966,Answer: B
5967,Answer: D
5968,Answer: B
5969,C 
5970,C
5971,D
5972,Answer: B
5973,D
5974,Answer: C
5975,C
5976,A
5977,A
5978,B 
5979,D
5980,C
5981,B
5982,C
5983,D
5984,D
5985,D
5986,D
5987,A
5988,D
5989,A
5990,C
5991,D
5992,Answer: C
5993,B
5994,Answer: B
5995,C
5996,B
5997,C
5998,C
5999,C
6000,D 
6001,Answer: A
6002,B
6003,D
6004,D
6005,Answer: A
6006,C
6007,Answer: B
6008,Answer: C
6009,Answer: C
6010,C
6011,Answer: C
6012,A 
6013,B
6014,B
6015,C
6016,Answer: A
6017,D
6018,Answer: A
6019,D
6020,Answer: A
6021,D 
6022,Not Sure
6023,Answer: D
6024,C 
6025,B
6026,Answer: C
6027,Answer: C
6028,D
6029,A
6030,D 
6031,D
6032,D
6033,Answer: D
6034,Answer: C
6035,B 
6036,A
6037,D
6038,B
6039,Answer: D
6040,C
6041,B
6042,Answer: A
6043,D
6044,Answer: D
6045,D
6046,C
6047,B
6048,D
6049,B 
6050,D
6051,D 
6052,D
6053,D
6054,C 
6055,Answer: B
6056,A 
6057,Answer: C
6058,Answer: C
6059,Answer: A
6060,B
6061,Answer: B
6062,C
6063,D
6064,A
6065,D 
6066,B
6067,Answer: C
6068,Answer: B
6069,D
6070,C 
6071,"A time of intense political conflict among warring Italian city-states and other factions, so the answer is C"
6072,D
6073,C 
6074,C
6075,A
6076,D
6077,D 
6078,B
6079,D 
6080,Answer: D
6081,D
6082,Answer: B
6083,A
6084,Answer: D
6085,C 
6086,Answer: C
6087,Answer: A
6088,Answer: C
6089,B
6090,B
6091,C 
6092,Answer: A
6093,B
6094,D
6095,D
6096,D
6097,A
6098,Answer: C
6099,D
6100,A
6101,D
6102,Answer: A
6103,B 
6104,B
6105,C
6106,B
6107,A
6108,B
6109,C
6110,Answer: D
6111,B
6112,B
6113,D
6114,A 
6115,A
6116,A
6117,B
6118,D
6119,D 
6120,
6121,A
6122,Answer: D
6123,D
6124,D
6125,A
6126,D
6127,Answer: B
6128,D
6129,Answer: D
6130,A
6131,B
6132,B
6133,C 
6134,Answer: D
6135,B
6136,Answer: B
6137,D
6138,A
6139,C 
6140,D 
6141,C
6142,Answer: C
6143,D 
6144,B
6145,Answer: C
6146,B
6147,D 
6148,Answer: D
6149,B
6150,C
6151,D
6152,B 
6153,Answer: D
6154,B 
6155,
6156,B
6157,Answer: C
6158,D
6159,B 
6160,D 
6161,Answer: B
6162,C
6163,A
6164,Answer: C
6165,Answer: A
6166,Answer: B
6167,B 
6168,D
6169,B
6170,B
6171,A 
6172,C 
6173,Answer: B
6174,B
6175,Answer: A
6176,A
6177,B
6178,Answer: D
6179,D 
6180,Answer: A
6181,A
6182,D
6183,B
6184,A 
6185,Answer: A
6186,Answer: D
6187,B 
6188,B
6189,Answer: C
6190,C 
6191,C 
6192,A
6193,D
6194,A
6195,A 
6196,C
6197,C
6198,Answer: B
6199,D
6200,D
6201,None of the above
6202,Answer: D
6203,B
6204,C
6205,A
6206,C 
6207,D
6208,B 
6209,
6210,A
6211,C
6212,D
6213,A 
6214,C
6215,D
6216,Answer: C
6217,B
6218,A 
6219,A 
6220,B
6221,Answer: B
6222,B 
6223,D
6224,B 
6225,B 
6226,D
6227,D
6228,Answer: D
6229,B 
6230,Not Sure
6231,C
6232,Answer: B
6233,D
6234,Answer: B
6235,A
6236,Answer: A
6237,B
6238,C
6239,D 
6240,B 
6241,Answer: B
6242,Answer: A
6243,C 
6244,Answer: A
6245,C
6246,A 
6247,Answer: A
6248,None of the above
6249,A 
6250,Answer: A
6251,D
6252,D
6253,C
6254,B 
6255,
6256,A
6257,Answer: B
6258,D
6259,C 
6260,Answer: B
6261,C
6262,Answer: C
6263,Answer: B
6264,A
6265,C 
6266,Answer: B
6267,A
6268,B
6269,A
6270,"Insomnia, so the answer is D"
6271,Answer: A
6272,C 
6273,D 
6274,A
6275,C
6276,Answer: C
6277,D 
6278,B
6279,C 
6280,C
6281,A
6282,B
6283,A
6284,B
6285,D
6286,Answer: A
6287,C
6288,A
6289,Answer: C
6290,C
6291,Answer: C
6292,Answer: A
6293,D
6294,B
6295,A
6296,Answer: B
6297,D
6298,Answer: A
6299,Answer: D
6300,Answer: A
6301,C
6302,C
6303,C
6304,Answer: C
6305,D
6306,A 
6307,D
6308,Answer: C
6309,
6310,Answer: D
6311,B
6312,B 
6313,C
6314,Answer: D
6315,Answer: A
6316,D
6317,D 
6318,Answer: D
6319,C
6320,A
6321,Answer: C
6322,C
6323,Answer: D
6324,D
6325,B 
6326,D
6327,C
6328,Answer: D
6329,Answer: A
6330,A
6331,C 
6332,A 
6333,C
6334,D 
6335,C 
6336,Answer: C
6337,Answer: C
6338,B
6339,C
6340,C 
6341,Answer: D
6342,C
6343,Answer: D
6344,Answer: D
6345,D 
6346,A
6347,Answer: D
6348,D
6349,None of the above
6350,D
6351,Answer: D
6352,D
6353,Answer: C
6354,A
6355,C 
6356,Answer: D
6357,Answer: B
6358,C
6359,D 
6360,D
6361,C
6362,C
6363,C
6364,D
6365,B
6366,D
6367,C
6368,Answer: B
6369,A 
6370,D
6371,Answer: D
6372,D
6373,Answer: C
6374,Answer: D
6375,B
6376,D
6377,D
6378,B 
6379,Answer: B
6380,Answer: A
6381,A
6382,D
6383,C
6384,D
6385,D 
6386,D 
6387,D
6388,D
6389,B
6390,A 
6391,C
6392,D
6393,Answer: B
6394,D 
6395,D
6396,Answer: C
6397,A
6398,Answer: D
6399,D
6400,B 
6401,B
6402,D 
6403,B
6404,Answer: A
6405,D 
6406,B 
6407,A
6408,D
6409,Answer: D
6410,A
6411,B
6412,B 
6413,Answer: C
6414,B
6415,D
6416,C
6417,B 
6418,D
6419,Answer: D
6420,C
6421,Answer: B
6422,B 
6423,A
6424,Answer: C
6425,Answer: B
6426,A 
6427,D 
6428,Answer: D
6429,D 
6430,C
6431,A
6432,D 
6433,Not Sure
6434,A 
6435,C
6436,C
6437,Answer: A
6438,C 
6439,Answer: D
6440,Answer: D
6441,Answer: D
6442,D
6443,B
6444,A
6445,C
6446,Answer: A
6447,C
6448,B
6449,C
6450,C 
6451,D
6452,D
6453,Answer: C
6454,B
6455,Answer: D
6456,Answer: D
6457,C
6458,Answer: D
6459,Answer: D
6460,A
6461,Answer: C
6462,Answer: D
6463,C 
6464,C
6465,C 
6466,D
6467,C
6468,Answer: A
6469,Answer: C
6470,C
6471,Answer: A
6472,Answer: B
6473,Answer: C
6474,D
6475,Answer: C
6476,A 
6477,Not Sure
6478,D
6479,C
6480,A
6481,B 
6482,Answer: B
6483,Answer: A
6484,D
6485,C 
6486,C
6487,Answer: C
6488,B
6489,Answer: B
6490,D
6491,C 
6492,D 
6493,D
6494,D
6495,D 
6496,A
6497,D
6498,B
6499,B
6500,D
6501,Answer: C
6502,D 
6503,C
6504,D
6505,Answer: B
6506,Answer: D
6507,B
6508,A
6509,D 
6510,A 
6511,C
6512,C
6513,C 
6514,D
6515,B
6516,D
6517,D 
6518,C
6519,D
6520,D
6521,A 
6522,C
6523,A 
6524,B
6525,C
6526,C
6527,D
6528,D
6529,B 
6530,B 
6531,B
6532,C 
6533,C
6534,Answer: A
6535,C
6536,D 
6537,D
6538,A 
6539,Answer: C
6540,D
6541,D
6542,A 
6543,A 
6544,C
6545,C
6546,C
6547,D
6548,D
6549,C 
